epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
18,0.2228203672915697,0.13381039462983607,0.0007775819161906838,0.1229152278683614,0.1229152278683614,0.0,0.6750983606557377,0.265568157500535,0.7000225631768953,0.38505693629960597,0.6708608255332208,38.303278688524586,61.696721311475414,-0.3967471
19,0.24418318519989649,0.1340830598026514,0.0007619660076064368,0.12609036569483578,0.12609036569483578,0.0,0.635311475409836,0.24057847394540943,0.7000225631768953,0.35809095106186517,0.6243094982353844,42.281967213114754,57.718032786885246,-0.39070734
20,0.2555954284965992,0.1334228791296482,0.000796850910410285,0.09920059813885018,0.09920059813885018,0.0,0.5879344262295082,0.21633777281918973,0.7000225631768953,0.33052788579342673,0.5688775510204082,47.01967213114754,52.98032786885246,-0.39467323
21,0.30210413311918577,0.12355064178506533,0.0008127301931381226,0.11667912764823996,0.11667912764823996,0.0,0.5987377049180328,0.22144513826940232,0.7001353790613718,0.3364688660576324,0.5814983888292159,45.942622950819676,54.05737704918033,-0.41199777
22,0.21207345612347125,0.12783235584696134,0.0008138794102706016,0.3115110406652093,0.3115110406652093,0.0,0.44868852459016395,0.16690875833871316,0.7000225631768953,0.2695482189400521,0.405957495780267,60.94426229508196,39.05573770491803,-0.3484081
23,0.21563145170609158,0.12328995342055957,0.0008231716017083575,0.11131176869093906,0.11131176869093906,0.0,0.3752950819672131,0.14896886178666602,0.7000225631768953,0.24565987687313182,0.3200859291084855,68.28360655737706,31.71639344262295,-0.4593439
24,0.31288277308146156,0.12497670687735081,0.0008761458525744577,0.4385349974036217,0.4385349974036217,0.0,0.5118852459016393,0.18621890099336755,0.7000225631768953,0.2941803958753111,0.47989872640785636,54.62459016393443,45.37540983606557,-0.34739697
25,0.24547348494331042,0.12433771143356959,0.0008538424677681178,0.13047971243940992,0.13047971243940992,0.0,0.6910983606557377,0.2771450265755505,0.7000225631768953,0.3970818801395066,0.6895810955961332,36.70327868852459,63.29672131147541,-0.4435718
26,0.25345605071634053,0.11804700419306755,0.0008769316327137251,0.2143845780810807,0.2143845780810807,0.0,0.6766229508196722,0.2669898747211258,0.7020532490974729,0.386858137510879,0.67229937087617,38.20983606557377,61.79016393442623,-0.36750275
27,0.25604837710658707,0.1179245188832283,0.0008322074931735794,0.1378126417985186,0.1378126417985186,0.0,0.6587704918032787,0.25471039776692256,0.7000225631768953,0.3735139202407826,0.6517569433788553,39.93606557377049,60.0639344262295,-0.38257217
28,0.19214419635633628,0.1177778792877992,0.0008944477400897691,0.30354993016226217,0.30354993016226217,0.0,0.7009344262295082,0.28479647560919646,0.7001353790613718,0.40489316587832325,0.7010702777351542,35.722950819672135,64.27704918032788,-0.34517074
29,0.293888379757603,0.11425809003412724,0.0009101192544524868,0.13742507740971632,0.13742507740971632,0.0,0.6641311475409836,0.2581759174502788,0.7000225631768953,0.37722657912335095,0.6580290010741139,39.4,60.6,-0.4015262
30,0.2167364988476038,0.10851137948532899,0.0009349013251873354,0.1411005064874189,0.1411005064874189,0.0,0.6064918032786886,0.2253265602322206,0.7005866425992779,0.3409839666154184,0.5904940923737916,45.18032786885246,54.81967213114755,-0.42105043
31,0.28080251986781757,0.10706740394234657,0.0009452622655468682,0.14275780171738006,0.14275780171738006,0.0,0.6787049180327869,0.26809246057463815,0.7000225631768953,0.38770345840232434,0.6750805585392051,37.94262295081967,62.05737704918033,-0.42078638
32,0.2587500769644976,0.10737827084958554,0.00093444719677791,0.18039569883330842,0.18039569883330842,0.0,0.6842950819672131,0.27234098475556334,0.7013763537906137,0.392338760570491,0.681390977443609,37.42295081967213,62.57704918032787,-0.421246
33,0.20988299685996026,0.11063258216405908,0.0010129147888316462,0.21546270239923615,0.21546270239923615,0.0,0.669016393442623,0.2615578947368421,0.700812274368231,0.3809407003127491,0.6636105570047568,38.9344262295082,61.065573770491795,-0.3942665
34,0.2343896339337031,0.10560374297201633,0.0009605229851634552,0.1494848045404069,0.1494848045404069,0.0,0.5340491803278689,0.1940942788326191,0.7000225631768953,0.30392084833345573,0.5058309037900874,52.40819672131147,47.59180327868853,-0.44977492
35,0.25099631647268933,0.10772319945196311,0.000973050092579797,0.15249225420848234,0.15249225420848234,0.0,0.6618196721311476,0.256670113753878,0.7000225631768953,0.3756166954205636,0.6553245358293693,39.631147540983605,60.368852459016395,-0.42727673
36,0.2691051454593738,0.10200352544585864,0.001001669365602235,0.118803218472749,0.118803218472749,0.0,0.4358688524590164,0.1634701512197692,0.7000225631768953,0.2650463457349109,0.3909582630044499,62.22622950819672,37.773770491803276,-0.43546212
37,0.2381117676074306,0.10188251429547866,0.0010670511478868623,0.1804678000335116,0.1804678000335116,0.0,0.5543934426229509,0.20193309034105703,0.7000225631768953,0.3134471610426349,0.5296340340647537,50.373770491803285,49.62622950819672,-0.41666415
38,0.19811780887345473,0.10150198017557462,0.0010540758705853174,0.22512148317764513,0.22512148317764513,0.0,0.471,0.1732514309646796,0.7000225631768953,0.27775912621141924,0.432062298603652,58.71311475409836,41.28688524590164,-0.42577735
39,0.24614575592180093,0.08823227646450202,0.0011091144212211173,0.22561262658564374,0.22561262658564374,0.0,0.44316393442622953,0.1654449982674521,0.7002481949458483,0.26765270261529506,0.39945527083013654,61.50327868852459,38.49672131147541,-0.43933323
40,0.23277853106458982,0.08941398498912652,0.0011028936870085696,0.23104029358364642,0.23104029358364642,0.0,0.5706557377049181,0.20870880968392738,0.7002481949458483,0.3215728940006217,0.5486228325916833,48.75409836065574,51.24590163934426,-0.41775793
41,0.1944196704775095,0.08637563822170098,0.0010676966281607746,0.17769516806583852,0.17769516806583852,0.0,0.599672131147541,0.2218765643996281,0.7000225631768953,0.33695357045886504,0.58261086389443,45.84590163934426,54.15409836065573,-0.4422365
42,0.16192810535430907,0.09442133083939552,0.0011517516628373413,0.20052683301037177,0.20052683301037177,0.0,0.6274918032786885,0.23623006356819307,0.7001353790613718,0.3532659740999004,0.6151411692496548,43.0672131147541,56.9327868852459,-0.40593266
43,0.1755053368707498,0.08146525931855043,0.0010180927619027594,0.22137715488133836,0.22137715488133836,0.0,0.658311475409836,0.25451862781261525,0.7005866425992779,0.37338784836003963,0.6511239834279576,39.998360655737706,60.001639344262294,-0.528187
